Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,MSClass_30,MSClass_40,MSClass_45,MSClass_50,MSClass_60,MSClass_70,MSClass_75,MSClass_80,MSClass_85,MSClass_90,MSClass_120,MSClass_150,MSClass_160,MSClass_180,MSClass_190,MSZone_C (all),MSZone_FV,MSZone_I (all),MSZone_RH,MSZone_RL,MSZone_RM,S_Pave,LCfg_CulDSac,LCfg_FR2,LCfg_FR3,LCfg_Inside,Utl_NoSeWa,Utl_NoSewr,LC_HLS,LC_Low,LC_Lvl,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_Greens,Hood_GrnHill,Hood_IDOTRR,Hood_Landmrk,Hood_MeadowV,Hood_Mitchel,Hood_NAmes,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Cdtn1_Feedr,Cdtn1_Norm,Cdtn1_PosA,Cdtn1_PosN,Cdtn1_RRAe,Cdtn1_RRAn,Cdtn1_RRNe,Cdtn1_RRNn,Cdtn2_Feedr,Cdtn2_Norm,Cdtn2_PosA,Cdtn2_PosN,Cdtn2_RRAe,Cdtn2_RRAn,Cdtn2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HStyle_1.5Unf,HStyle_1Story,HStyle_2.5Fin,HStyle_2.5Unf,HStyle_2Story,HStyle_SFoyer,HStyle_SLvl,RStyle_Gable,RStyle_Gambrel,RStyle_Hip,RStyle_Mansard,RStyle_Shed,RMatl_Membran,RMatl_Metal,RMatl_Roll,RMatl_Tar&Grv,RMatl_WdShake,RMatl_WdShngl,Ex1_AsphShn,Ex1_BrkComm,Ex1_BrkFace,Ex1_CBlock,Ex1_CemntBd,Ex1_HdBoard,Ex1_ImStucc,Ex1_MetalSd,Ex1_Plywood,Ex1_Stone,Ex1_Stucco,Ex1_VinylSd,Ex1_Wd Sdng,Ex1_WdShing,Ex2_AsphShn,Ex2_Brk Cmn,Ex2_BrkFace,Ex2_CBlock,Ex2_CmentBd,Ex2_HdBoard,Ex2_ImStucc,Ex2_MetalSd,Ex2_Other,Ex2_Plywood,Ex2_Stone,Ex2_Stucco,Ex2_VinylSd,Ex2_Wd Sdng,Ex2_Wd Shng,MVType_BrkFace,MVType_CBlock,MVType_None,MVType_Stone,BT1_BLQ,BT1_GLQ,BT1_LwQ,BT1_NA,BT1_Rec,BT1_Unf,BT2_BLQ,BT2_GLQ,BT2_LwQ,BT2_NA,BT2_Rec,BT2_Unf,Heat_GasA,Heat_GasW,Heat_Grav,Heat_OthW,Heat_Wall,Elt_FuseF,Elt_FuseP,Elt_Mix,Elt_SBrkr,Fdn_CBlock,Fdn_PConc,Fdn_Slab,Fdn_Stone,Fdn_Wood,Func_Maj2,Func_Min1,Func_Min2,Func_Mod,Func_Sal,Func_Sev,Func_Typ,GarType_Attchd,GarType_Basment,GarType_BuiltIn,GarType_CarPort,GarType_Detchd,GarType_NA,PvDri_P,PvDri_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCond_AdjLand,SaleCond_Alloca,SaleCond_Family,SaleCond_Normal,SaleCond_Partial
74.0,8899,0,0,8,5,2007,2007,108.0,0,2,1,2,1,40.0,0.0,908.0,948.0,0,0,948,1140,0,2088,0.0,0.0,2,1,4,1,1,10,1,1,2007.0,0,3.0,656.0,2,2,100,24,0,0,0,0,0,6,2008,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10574,1,0,8,5,2004,2004,126.0,1,2,0,2,3,856.0,0.0,292.0,1148.0,0,0,1170,1162,0,2332,1.0,0.0,2,1,4,1,0,9,1,1,2004.0,0,3.0,756.0,2,2,224,142,0,0,0,0,0,7,2008,562.1387729022078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
110.0,13688,1,0,9,5,2003,2004,664.0,1,2,0,2,1,1016.0,0.0,556.0,1572.0,0,0,1572,1096,0,2668,1.0,0.0,2,1,3,1,0,10,2,1,2003.0,0,3.0,726.0,2,2,400,0,0,0,0,0,0,3,2008,642.2616289332565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10625,0,0,7,5,2003,2004,292.0,1,2,1,2,3,866.0,0.0,132.0,998.0,0,0,1006,1040,0,2046,1.0,0.0,2,1,3,1,1,8,1,1,2003.0,1,3.0,871.0,2,2,320,62,0,0,0,0,0,8,2008,532.9165037789692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
92.0,10845,1,0,8,5,2003,2004,504.0,1,2,1,2,2,1149.0,0.0,454.0,1603.0,0,0,1575,0,0,1575,1.0,0.0,2,0,2,1,1,7,1,2,2003.0,0,3.0,732.0,2,2,216,28,0,0,0,0,0,6,2008,532.9165037789692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
112.0,16451,1,0,8,5,2003,2003,221.0,1,2,0,2,0,0.0,0.0,1765.0,1765.0,0,0,1804,886,0,2690,0.0,0.0,2,1,4,1,1,9,1,1,2003.0,0,3.0,795.0,2,2,268,58,0,0,0,0,0,7,2008,608.276253029822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,10110,1,0,9,5,2008,2008,492.0,0,2,1,2,3,372.0,0.0,1486.0,1858.0,0,0,1866,0,0,1866,1.0,0.0,2,0,2,1,0,7,1,1,2008.0,0,3.0,870.0,2,2,0,48,0,0,0,0,0,11,2008,580.3964162535808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.0,8769,0,0,9,5,2008,2008,766.0,0,2,0,2,3,1540.0,0.0,162.0,1702.0,0,0,1702,0,0,1702,1.0,0.0,1,1,1,1,0,7,1,1,2008.0,0,3.0,1052.0,2,2,0,72,0,0,224,0,0,10,2008,606.0478528961223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135.0,12304,3,0,7,5,2005,2005,144.0,1,2,1,2,3,20.0,0.0,1347.0,1367.0,0,0,1367,0,0,1367,0.0,0.0,2,0,2,1,1,6,1,1,2005.0,1,2.0,484.0,2,2,0,33,0,0,0,0,0,6,2008,438.17804600413285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62.0,12677,1,0,8,5,2003,2004,472.0,0,2,0,2,0,1218.0,0.0,300.0,1518.0,0,0,1518,0,0,1518,0.0,0.0,1,1,1,1,0,6,1,1,2003.0,1,2.0,588.0,2,2,185,140,0,0,0,0,0,4,2008,523.4500931320961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,8849,1,0,9,5,2005,2005,616.0,0,2,0,2,3,28.0,0.0,1656.0,1684.0,0,0,1684,0,0,1684,0.0,0.0,2,0,2,1,0,6,1,0,2005.0,1,2.0,564.0,2,2,495,72,0,0,0,0,0,7,2008,515.7518783291051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
89.0,8232,1,0,9,5,2007,2008,714.0,0,2,0,2,3,1204.0,0.0,596.0,1800.0,0,0,1800,0,0,1800,1.0,0.0,2,0,2,1,0,6,1,1,2008.0,1,3.0,944.0,2,2,210,0,0,0,0,0,0,6,2008,609.0706034607152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48.0,6240,0,0,8,5,2006,2007,176.0,1,2,1,2,3,846.0,0.0,496.0,1342.0,0,0,1342,0,0,1342,1.0,0.0,2,0,2,1,1,6,1,1,2007.0,0,2.0,550.0,2,2,0,35,0,0,0,0,0,6,2008,483.9938016132025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,6240,0,0,8,5,2006,2007,196.0,1,2,1,2,3,24.0,0.0,1318.0,1342.0,0,0,1342,0,0,1342,0.0,0.0,2,0,2,1,1,6,1,1,2007.0,1,2.0,550.0,2,2,0,35,0,0,0,0,0,2,2008,468.5082710048992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2448,0,0,7,5,2003,2004,106.0,1,2,1,2,3,0.0,0.0,764.0,764.0,0,0,764,862,0,1626,0.0,0.0,2,1,2,1,1,6,0,5,2003.0,1,2.0,474.0,2,2,0,27,0,0,0,0,0,10,2008,393.7003937005906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2448,0,0,7,5,2003,2004,106.0,1,2,1,2,3,573.0,0.0,191.0,764.0,0,0,764,862,0,1626,1.0,0.0,2,1,2,1,1,6,0,5,2003.0,1,2.0,474.0,2,2,0,27,0,0,0,0,0,10,2008,392.42833740697165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59.0,8198,0,0,7,5,2004,2004,146.0,1,2,1,2,1,720.0,0.0,638.0,1358.0,0,0,1358,0,0,1358,1.0,0.0,2,0,2,1,1,6,1,1,2004.0,1,2.0,484.0,2,2,192,30,0,0,0,0,0,7,2008,454.97252664309303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.9,3940,0,0,7,5,2003,2003,143.0,1,2,1,2,0,1073.0,0.0,342.0,1415.0,0,0,1455,0,0,1455,1.0,0.0,2,0,2,1,1,6,1,2,2003.0,0,3.0,644.0,2,2,156,20,0,0,144,0,0,8,2008,441.5880433163923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.9,3940,0,0,7,5,2004,2004,24.0,1,2,1,2,3,1087.0,0.0,306.0,1393.0,0,0,1576,0,0,1576,1.0,0.0,2,0,2,1,1,7,1,2,2004.0,1,3.0,668.0,2,2,143,20,0,0,0,0,0,5,2008,469.03091582538565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,3182,0,0,7,5,2005,2006,14.0,1,2,1,1,3,16.0,0.0,1330.0,1346.0,0,0,1504,0,0,1504,0.0,0.0,2,0,2,1,1,7,1,1,2005.0,0,2.0,437.0,2,2,156,20,0,0,0,0,0,5,2008,437.0354676682432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,3182,0,0,7,5,2007,2007,16.0,1,2,1,2,1,0.0,0.0,1266.0,1266.0,0,0,1266,0,0,1266,0.0,0.0,2,0,2,1,1,6,1,1,2007.0,0,2.0,388.0,2,2,100,16,0,0,0,0,0,3,2008,399.8687284597284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,3710,0,0,7,5,2007,2008,20.0,1,2,1,2,0,0.0,0.0,1146.0,1146.0,0,0,1246,0,0,1246,0.0,0.0,2,0,2,1,1,5,1,1,2007.0,0,2.0,428.0,2,2,100,24,0,0,0,0,0,3,2008,433.22857708142936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80.0,9024,1,0,6,5,2004,2004,0.0,1,2,1,2,3,0.0,0.0,789.0,789.0,0,0,813,702,0,1515,0.0,0.0,2,1,3,1,1,8,1,1,2004.0,0,2.0,393.0,2,2,0,75,0,0,0,0,0,7,2008,423.08391602612363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
